Giphy,048f759f-06e4-456b-6126-3d4a57141b5d,Jace Cooke,https://www.linkedin.com/in/jace-cooke-06523243,1,1
PrecisionHawk,0498e9ec-f4ca-08de-38f4-df2031f0b580,Ernest Earon,https://www.linkedin.com/in/ernest-earon-ba7a7b13,1,1
Social Fulcrum,049b29c3-35df-ddeb-0bd8-edf4b8bf77ba,Andrew Krebs-Smith,https://www.linkedin.com/in/andrewkrebssmith,1,1
Social Fulcrum,049b29c3-35df-ddeb-0bd8-edf4b8bf77ba,Noah Freeman,https://www.linkedin.com/in/noahfreeman,1,1
DroneBase,04e76176-e151-ee6c-df29-926ce7c8e247,Eli Tamanaha,http://www.linkedin.com/pub/eli-tamanaha/1/9b8/a9a/en,1,1
DroneBase,04e76176-e151-ee6c-df29-926ce7c8e247,Simone Kartsiotis,https://www.linkedin.com/in/simone-kartsiotis-a7bb7584/?originalSubdomain=it,1,1
Netpulse,04f71f52-ac06-78fc-62d4-d3a56b6728d0,Bryan Arp,http://www.linkedin.com/in/bryanarp,1,1
Netpulse,04f71f52-ac06-78fc-62d4-d3a56b6728d0,Tom Proulx,https://www.linkedin.com/in/proulxthomas,1,1
Highfive,05473630-c195-7d14-232e-d890d5ef998b,Jeremy Roy,https://www.linkedin.com/in/jeremyaroy/,1,1
Highfive,05473630-c195-7d14-232e-d890d5ef998b,Shan Sinha,https://www.linkedin.com/in/shansinha,1,1
Quartet Health,055d2706-5826-b25c-f562-207ef10db707,Arun Gupta,https://www.linkedin.com/in/arungupta1/,1,1
Quartet Health,055d2706-5826-b25c-f562-207ef10db707,Steve Shulman,https://www.linkedin.com/in/steve-shulman-021b1053/,1,1
Owned Outcomes,05ac1132-297f-44a9-aeb4-9eb907051d53,Anita Pramoda,https://www.linkedin.com/in/anitapramoda,1,1
Owned Outcomes,05ac1132-297f-44a9-aeb4-9eb907051d53,Krupa Srinivas,https://www.linkedin.com/in/krupasrinivas/,1,1
Expel,05d37991-ec7d-c936-2694-630fda083232,Dave Merkel,http://www.linkedin.com/in/davemerkel,1,1
Expel,05d37991-ec7d-c936-2694-630fda083232,Justin Bajko,https://linkedin.com/in/justinbajko,1,1
Expel,05d37991-ec7d-c936-2694-630fda083232,Yanek Korff,http://www.linkedin.com/in/yanek,1,1
FieldAware,05d5dab1-c35d-7e08-16db-1a08b4b81aa2,Andronikos Nedos,https://www.linkedin.com/in/andronikosnedos/?originalSubdomain=ie,1,1
Optimizely,05ef80a9-3eea-f156-30ea-9e75f0ad2e7e,Dan Siroker,http://www.linkedin.com/in/dsiroker,1,1
Optimizely,05ef80a9-3eea-f156-30ea-9e75f0ad2e7e,Pete Koomen,http://www.linkedin.com/in/petekoomen,1,1
Scalyr,05f490a4-6821-6f4b-ee9d-5c3b3a72f449,Steve Newman,https://www.linkedin.com/in/stevescalyr/,1,1
Scalyr,05f490a4-6821-6f4b-ee9d-5c3b3a72f449,Steven Czerwinski,https://www.linkedin.com/in/steven-czerwinski-b17b5859/,1,1
Remix,070f83c6-3058-e509-9507-d962d25bdce2,Dan Getelman,http://www.linkedin.com/in/dangetelman,1,1
Remix,070f83c6-3058-e509-9507-d962d25bdce2,Danny Whalen,https://www.linkedin.com/in/dannyrwhalen,1,1
Remix,070f83c6-3058-e509-9507-d962d25bdce2,Sam Hashemi,https://www.linkedin.com/in/samhashemi,1,1
Remix,070f83c6-3058-e509-9507-d962d25bdce2,Tiffany Chu,https://www.linkedin.com/in/tiffanychu,1,1
KOA,0775cbec-c160-905e-d3a0-249dca41fa57,Mike Hartman,https://www.linkedin.com/in/mikehartmanjr,1,1
ActionIQ,078a1b51-dbde-3d01-c3e0-0d19cbc2c058,Nitay Joffe,http://www.linkedin.com/in/nitayj,1,1
ActionIQ,078a1b51-dbde-3d01-c3e0-0d19cbc2c058,Tasso Argyros,http://www.linkedin.com/in/tasso,1,1
Infinite Recovery Holdings,07d43926-d48c-425f-a2b7-badc2520f8b6,Michael Dadashi,https://www.linkedin.com/in/michaeldadashi/,1,1
Infinite Recovery Holdings,07d43926-d48c-425f-a2b7-badc2520f8b6,Ylianna Dadashi,https://www.linkedin.com/in/ylianna-dadashi-45318a13a,1,1
Vertify,07d62a0f-65e8-4f52-a5d6-1cd35ca610df,Wayne Lopez,https://www.linkedin.com/in/wayne-lopez-6a0641/,1,1
Lytics,080459f0-52e3-4a57-ddde-0e90494a2b83,Aaron Raddon,http://www.linkedin.com/in/araddon,1,1
Lytics,080459f0-52e3-4a57-ddde-0e90494a2b83,James McDermott,http://www.linkedin.com/in/jamesmcdermott1,1,1
Open Listings,0864f2b0-1733-8a8d-af20-4f8373c7f912,Alexander Farrill,https://www.linkedin.com/in/alexfarrill,1,1
Open Listings,0864f2b0-1733-8a8d-af20-4f8373c7f912,Judd Schoenholtz,http://www.linkedin.com/in/juddschoenholtz/en,1,1
Open Listings,0864f2b0-1733-8a8d-af20-4f8373c7f912,Peter Sugihara,https://www.linkedin.com/in/petersugihara,1,1
Court Buddy,087d5ca8-bf60-b347-f569-f8883475982a,James Jones Jr,https://www.linkedin.com/in/james-jones-jr-esq,1,1
Court Buddy,087d5ca8-bf60-b347-f569-f8883475982a,Kristina Jones,https://www.linkedin.com/in/kristinabingham/,1,1
Atmosphere,087e42d4-c9c1-f564-8428-c8195528fa11,Spencer Millard,https://www.linkedin.com/in/spencer-millard-13273033,1,1
Honey,08c5b500-75e2-2ad6-ebf6-318bd5402ead,Alison Morris,https://www.linkedin.com/in/alisonmorris,1,1
Honey,08c5b500-75e2-2ad6-ebf6-318bd5402ead,Jason Tiernan,https://www.linkedin.com/in/jasontiernan,1,1
Honey,08c5b500-75e2-2ad6-ebf6-318bd5402ead,Rachel Zisser Kaplowitz,https://www.linkedin.com/in/rachelzisserkaplowitz,1,1
ButterflyMX,08ccbd6b-dd1c-abaf-9c45-df7addeda2c4,Cyrus Claffey,https://www.linkedin.com/in/cyrus-claffey-018a234/,1,1
ButterflyMX,08ccbd6b-dd1c-abaf-9c45-df7addeda2c4,Ivan Mihalj,https://www.linkedin.com/in/ivanmihalj/,1,1
ButterflyMX,08ccbd6b-dd1c-abaf-9c45-df7addeda2c4,Kunal Shah,https://www.linkedin.com/in/kunalhshah/,1,1
ButterflyMX,08ccbd6b-dd1c-abaf-9c45-df7addeda2c4,Matthew Knoff,https://www.linkedin.com/in/matthewknoff,1,1
Worklete,093d0618-a653-8785-c033-f52960ff3839,Benjamin Kanner,https://www.linkedin.com/in/bkanner,1,1
Worklete,093d0618-a653-8785-c033-f52960ff3839,John Leo Post,https://www.linkedin.com/in/john-leo-post-b769b652/,1,1
Pathrise,094d41ed-352d-4947-9806-460e7bc50727,Derrick Mar,https://www.linkedin.com/in/derrick-mar,1,1
Pathrise,094d41ed-352d-4947-9806-460e7bc50727,Kevin Wu,https://www.linkedin.com/in/kevintxwu/,1,1
Reonomy,094f75c6-1452-1823-9a65-a85b96c75d69,Charlie Oshman,https://www.linkedin.com/in/charlieoshman/,1,1
Reonomy,094f75c6-1452-1823-9a65-a85b96c75d69,Guillermo Sanchez,https://www.linkedin.com/in/memo-sanchez/,1,1
Reonomy,094f75c6-1452-1823-9a65-a85b96c75d69,Harlan Milkove,http://www.linkedin.com/in/harlanmilkove,1,1
Reonomy,094f75c6-1452-1823-9a65-a85b96c75d69,Richard Sarkis,http://www.linkedin.com/in/rsarkis,1,1
Pindrop Music App,09fa9c10-f6ac-5dd1-a36c-9ec16a95b68a,Prankush Roopanwal,https://www.linkedin.com/in/prankush-roopanwal-08954531,1,1
Pindrop Music App,09fa9c10-f6ac-5dd1-a36c-9ec16a95b68a,Sumit Chakraborty,https://www.linkedin.com/in/bearduo,1,1
Pindrop Music App,09fa9c10-f6ac-5dd1-a36c-9ec16a95b68a,Vishu Gupta,https://www.linkedin.com/in/vishugupta1/,1,1
Fullbridge,0a1b0ccf-a7d7-108b-e64c-a08e2b0d8a0e,Candice Carpenter,http://www.linkedin.com/in/candicecarpenterolson,1,1
TripActions,0a7e2dcf-4f0a-9f57-7324-fde99ef01efb,Ariel Cohen,https://www.linkedin.com/in/arielmcohen,1,1
Inkling Systems,0abdc3a0-5ae3-ad07-8754-d657a1ebecd2,Josh Forman,http://www.linkedin.com/in/joshforman,1,1
Inkling Systems,0abdc3a0-5ae3-ad07-8754-d657a1ebecd2,Matt MacInnis,http://www.linkedin.com/in/macinnis,1,1
Inkling Systems,0abdc3a0-5ae3-ad07-8754-d657a1ebecd2,Robert Cromwell,https://www.linkedin.com/pub/rob-cromwell/0/662/a51,1,1
"SPIRE Advisory, Inc.",0b27d900-4c31-4eb4-8e46-9e57d2a03b82,Jake Richter,https://www.linkedin.com/in/jake-richter-a8336513a/,1,1
"SPIRE Advisory, Inc.",0b27d900-4c31-4eb4-8e46-9e57d2a03b82,Joe Richter,https://www.linkedin.com/in/joe-richter-984986176/,1,1
PicoBrew,0b74fc55-b376-517d-6378-8a6b2848b131,Avi Geiger,https://www.linkedin.com/pub/avi-geiger/3/8a7/19b,1,1
PicoBrew,0b74fc55-b376-517d-6378-8a6b2848b131,Bill Mitchell,https://www.linkedin.com/pub/bill-mitchell/3/a39/725,1,1
PicoBrew,0b74fc55-b376-517d-6378-8a6b2848b131,Jim Mitchell,https://www.linkedin.com/in/james-mitchell-60935710,1,1
Kuali,0bad9b2c-d0b3-4644-af07-2a38c84c45ee,Joel Dehlin,https://www.linkedin.com/in/joeldehlin,1,1
AutoFi,0c3d8b9f-eb94-8e51-da9e-b6d2c14d7ee0,Jonathan Palan,https://www.linkedin.com/in/jonathan-t-palan-10465322,1,1
AutoFi,0c3d8b9f-eb94-8e51-da9e-b6d2c14d7ee0,Kevin Singerman,https://www.linkedin.com/in/ksingerman,1,1
AutoFi,0c3d8b9f-eb94-8e51-da9e-b6d2c14d7ee0,Mandar Gokhale,https://www.linkedin.com/in/mandargokhale,1,1
Briggo,0ca1a7c0-4a76-6147-7534-ac34165283e4,Charles F. Studor,https://www.linkedin.com/in/charles-studor-2018b5/,1,1
Briggo,0ca1a7c0-4a76-6147-7534-ac34165283e4,Kevin Nater,https://www.linkedin.com/in/kevin-nater-5bb4926/,1,1
Briggo,0ca1a7c0-4a76-6147-7534-ac34165283e4,Patrick Pierce,https://www.linkedin.com/in/patrick-pierce-19166256,1,1
Tape App,0cb8025b-b69f-a926-8745-cf6d7f9f6cd2,Nick Demoura,https://www.linkedin.com/in/nick-demoura-demoura-30727a11b,1,1
CODE2040,0cf9e700-f8b6-d10c-498d-ad1d1307b171,Laura Weidman Powers,https://www.linkedin.com/in/laurawp,1,1
CODE2040,0cf9e700-f8b6-d10c-498d-ad1d1307b171,Tristan Walker,http://www.linkedin.com/in/tristanwalker,1,1
Simpler,0d1acff1-ac3f-7c50-ed52-400f8da2111b,Bo Shi,http://www.linkedin.com/in/mcluvin,1,1
Simpler,0d1acff1-ac3f-7c50-ed52-400f8da2111b,Ian Spivey,https://www.linkedin.com/in/ispivey,1,1
Simpler,0d1acff1-ac3f-7c50-ed52-400f8da2111b,Ivan Kim,https://www.linkedin.com/in/kimivan,1,1
SenStay,0d1d9f4a-c62a-2506-1ebe-c316eaff5bc7,Jesse Comly,http://www.linkedin.com/pub/jesse-comly/71/7b9/429,1,1
Cartica,0d58220c-61a5-127a-5e56-79049b667fb0,Steven J. Quamme,https://www.linkedin.com/in/steven-quamme-76b1179,1,1
Cartica,0d58220c-61a5-127a-5e56-79049b667fb0,Teresa C. Barger,https://www.linkedin.com/in/teresa-barger-785b93130,1,1
GoFormz,0d89990e-dadb-ab09-bcea-6f5142de7725,Andrew Stevens,https://www.linkedin.com/in/aks427,1,1
GoFormz,0d89990e-dadb-ab09-bcea-6f5142de7725,Jason Craven,http://www.linkedin.com/pub/jason-craven/7/882/714,1,1
GoFormz,0d89990e-dadb-ab09-bcea-6f5142de7725,Jason Freitas,http://www.linkedin.com/in/jasonfreitas,1,1
GoFormz,0d89990e-dadb-ab09-bcea-6f5142de7725,Jonathan McIntire,http://www.linkedin.com/in/jonathanmcintire,1,1
GoFormz,0d89990e-dadb-ab09-bcea-6f5142de7725,Jonathan Stevens,http://www.linkedin.com/in/jonathanmstevens,1,1
Health IQ,0e3a304c-8ce9-e6fb-35e1-f28d538d7134,Alex Marshall,https://www.linkedin.com/in/girlalex/,1,1
Health IQ,0e3a304c-8ce9-e6fb-35e1-f28d538d7134,Alex Miller,https://www.linkedin.com/in/alexmilhouse/,1,1
Health IQ,0e3a304c-8ce9-e6fb-35e1-f28d538d7134,Ardaman Singh,https://www.linkedin.com/in/singhardaman,1,1
Health IQ,0e3a304c-8ce9-e6fb-35e1-f28d538d7134,Betsy Filson,https://www.linkedin.com/in/bfilson,1,1
Health IQ,0e3a304c-8ce9-e6fb-35e1-f28d538d7134,Brett Cooper,https://www.linkedin.com/in/brett-cooper-1624b64/,1,1
Health IQ,0e3a304c-8ce9-e6fb-35e1-f28d538d7134,Chander Sudanthi,https://www.linkedin.com/in/chander-sudanthi-81033a2,1,1
Health IQ,0e3a304c-8ce9-e6fb-35e1-f28d538d7134,Gaurav Suri,https://www.linkedin.com/in/gsuri,1,1
Health IQ,0e3a304c-8ce9-e6fb-35e1-f28d538d7134,Mark Brenneman,https://www.linkedin.com/in/marksbren,1,1
Health IQ,0e3a304c-8ce9-e6fb-35e1-f28d538d7134,Munjal Shah,http://www.linkedin.com/in/munjalshah747,1,1
Health IQ,0e3a304c-8ce9-e6fb-35e1-f28d538d7134,Shuo Jiao,http://www.linkedin.com/in/shuojiao,1,1
Health IQ,0e3a304c-8ce9-e6fb-35e1-f28d538d7134,Vishal Parikh,https://www.linkedin.com/in/vishl,1,1
Crosschq,0e9153ab-9177-4cbc-9178-7987bfb2d345,Mike Fitzsimmons,https://www.linkedin.com/in/michael-fitzsimmons-a3698,1,1
Crosschq,0e9153ab-9177-4cbc-9178-7987bfb2d345,Pete Goettner,https://www.linkedin.com/in/pete-goettner-637256,1,1
Turvo,0ea1155b-ea47-8bd0-e96f-94a7f20fa705,Eric Gilmore,https://www.linkedin.com/in/ericgilmore,1,1
Turvo,0ea1155b-ea47-8bd0-e96f-94a7f20fa705,Sai Rajkiran Nagboth,https://www.linkedin.com/in/nagboth/,1,1
Peach,0f7b1783-a136-550a-517b-111057f507f8,Chenyu Wang,https://www.linkedin.com/in/chenyu-wang-9b2a2314,1,1
Peach,0f7b1783-a136-550a-517b-111057f507f8,Denis Bellavance,https://www.linkedin.com/in/denis-bellavance-63ab155,1,1
Peach,0f7b1783-a136-550a-517b-111057f507f8,Nishant Singh,http://www.linkedin.com/in/nsingh28,1,1
Paladina Health,0fbfb7ac-4015-1561-6d42-ec9c4a87a324,Rebecca Steinfort,https://www.linkedin.com/in/rebeccasteinfort/,1,1
EventSorbet,0fc59fe4-1495-349d-c579-0259212e5c0d,David Hoffman,http://www.linkedin.com/pub/david-hoffman/3/a20/647,1,1
EventSorbet,0fc59fe4-1495-349d-c579-0259212e5c0d,Grace Chang,http://www.linkedin.com/in/gracechang,1,1
EventSorbet,0fc59fe4-1495-349d-c579-0259212e5c0d,Pete Santhappan,http://www.linkedin.com/in/petesanthappan,1,1
Amplitude,0fef70cb-af81-c9b6-b9e0-aa5fc3b50829,Curtis Liu,http://www.linkedin.com/in/curtisliu,1,1
Amplitude,0fef70cb-af81-c9b6-b9e0-aa5fc3b50829,Jeffrey Wang,https://www.linkedin.com/in/jeffreyw314159/,1,1
Amplitude,0fef70cb-af81-c9b6-b9e0-aa5fc3b50829,Spenser Skates,https://www.linkedin.com/in/spenserskates,1,1
Royalty Exchange,1003c2aa-a100-dcf4-7127-7a43ad93b557,Reggie Calloway,https://www.linkedin.com/in/reggie-calloway-8344837,1,1
Royalty Exchange,1003c2aa-a100-dcf4-7127-7a43ad93b557,Sean Peace,http://www.linkedin.com/in/seanpeace,1,1
Royalty Exchange,1003c2aa-a100-dcf4-7127-7a43ad93b557,Wilson Owens,http://www.linkedin.com/in/wilsonowens,1,1
Market Realist,1014f345-ec35-ce3c-60b4-c68bfdf3dbe4,Michael Rodov,https://www.linkedin.com/in/mrodov,1,1
BuildZoom,102dfd97-1b68-54c9-0a15-6feef24391ce,David Petersen,https://www.linkedin.com/in/davidcpetersen,1,1
BuildZoom,102dfd97-1b68-54c9-0a15-6feef24391ce,Jiyan Wei,http://www.linkedin.com/in/jiyanwei,1,1
Prime Focus Technologies,1046a7e3-564f-eaa7-557a-5eccd0bae2d8,Ganesh Sankaran,https://www.linkedin.com/in/ganeshsankaran,1,1
Prime Focus Technologies,1046a7e3-564f-eaa7-557a-5eccd0bae2d8,Ramkl Sankaranarayanan,https://www.linkedin.com/in/ramki-sankaranarayanan-10b891/,1,1
nCino,105325e9-2b3a-0e11-078f-8d3f2b04d304,Chip Mahan,https://www.linkedin.com/in/chipmahan/,1,1
nCino,105325e9-2b3a-0e11-078f-8d3f2b04d304,Nathan Snell,http://www.linkedin.com/in/nathansnell,1,1
nCino,105325e9-2b3a-0e11-078f-8d3f2b04d304,Neil Underwood,http://www.linkedin.com/in/neilunderwood,1,1
nCino,105325e9-2b3a-0e11-078f-8d3f2b04d304,Pierre Naudé,http://www.linkedin.com/pub/pierre-naude/0/93/383,1,1
nCino,105325e9-2b3a-0e11-078f-8d3f2b04d304,Pullen Daniel,https://www.linkedin.com/in/pullen-daniel-5579b85,1,1
Active Scaler,10a63029-efd9-4e22-3f9d-33f304658787,Abhay Jain,https://www.linkedin.com/in/ajainca,1,1
Active Scaler,10a63029-efd9-4e22-3f9d-33f304658787,Paul Gulati,https://www.linkedin.com/in/paul-gulati-612a32/,1,1
Pilot AI,10ec186c-2f86-bcbd-cab4-3108e54dd088,Ankit Kumar,https://www.linkedin.com/in/ankit-kumar-5a07479a,1,1
Pilot AI,10ec186c-2f86-bcbd-cab4-3108e54dd088,Brian Pierce,https://www.linkedin.com/in/brian-pierce-b76510a9/,1,1
Pilot AI,10ec186c-2f86-bcbd-cab4-3108e54dd088,Elliot English,https://www.linkedin.com/in/elliot-english-a821b230,1,1
Pilot AI,10ec186c-2f86-bcbd-cab4-3108e54dd088,Jonathan Su,https://www.linkedin.com/in/jonathansu1,1,1
Thrive Market,11350cd0-6ae2-7139-45c0-eed3ccc3a743,Gunnar Lovelace,https://www.linkedin.com/in/gunnarlovelace,1,1
Thrive Market,11350cd0-6ae2-7139-45c0-eed3ccc3a743,Kate Mulling,https://www.linkedin.com/in/kate-mulling-5ab0721a/,1,1
Thrive Market,11350cd0-6ae2-7139-45c0-eed3ccc3a743,Nick Green,https://www.linkedin.com/in/nicholasgreen,1,1
Thrive Market,11350cd0-6ae2-7139-45c0-eed3ccc3a743,Sasha Siddhartha,https://www.linkedin.com/in/sashasiddhartha/,1,1
Bombas,114eb010-4b18-71ee-15c4-f9d994384e64,David Heath,https://www.linkedin.com/in/davidtheath,1,1
Bombas,114eb010-4b18-71ee-15c4-f9d994384e64,Randy Goldberg,https://www.linkedin.com/in/randysgoldberg/,1,1
Teamable,115f60d3-da7d-6c6c-c26d-c1b73c179883,Hovhannes Nurijanyan,https://www.linkedin.com/in/pyhovo,1,1
Teamable,115f60d3-da7d-6c6c-c26d-c1b73c179883,Justin Palmer,https://www.linkedin.com/in/jwplmr,1,1
Teamable,115f60d3-da7d-6c6c-c26d-c1b73c179883,Laura Bilazarian,https://www.linkedin.com/in/laurabilazarian/,1,1
Teamable,115f60d3-da7d-6c6c-c26d-c1b73c179883,Meruzhan Danielyan,https://www.linkedin.com/in/meruzhandanielyan,1,1
Teamable,115f60d3-da7d-6c6c-c26d-c1b73c179883,Vazgen Hakobjanyan,https://www.linkedin.com/in/vazgen-hakobjanyan-a09ba52/,1,1
Quicket Solutions,1194ba12-259d-caba-853d-5023d841c3de,Akshay Singh,https://www.linkedin.com/in/akshay-singh-8b2b0529,1,1
Quicket Solutions,1194ba12-259d-caba-853d-5023d841c3de,Christiaan Burner,https://www.linkedin.com/in/christiaanburner,1,1
OverOps,11a91f53-34cc-773e-9404-3d9806563ba0,Chen Harel,http://www.linkedin.com/in/chenh,1,1
OverOps,11a91f53-34cc-773e-9404-3d9806563ba0,Dor Levi,https://www.linkedin.com/in/dor-levi-47793272/,1,1
OverOps,11a91f53-34cc-773e-9404-3d9806563ba0,Iris Shoor,http://www.linkedin.com/in/irisshoor,1,1
OverOps,11a91f53-34cc-773e-9404-3d9806563ba0,Niv Steingarten,http://www.linkedin.com/in/nivst,1,1
OverOps,11a91f53-34cc-773e-9404-3d9806563ba0,Tal Weiss,http://www.linkedin.com/in/talws,1,1
Luma Health,11b27b56-5a65-96fc-b4a3-b9582fb645bb,Aditya Bansod,http://www.linkedin.com/in/adityabansod,1,1
Luma Health,11b27b56-5a65-96fc-b4a3-b9582fb645bb,Adnan Iqbal,https://www.linkedin.com/in/ariqbal,1,1
Luma Health,11b27b56-5a65-96fc-b4a3-b9582fb645bb,Tashfeen Ekram,https://www.linkedin.com/in/tashfeenekram,1,1
Platypus,11c45d6c-71a4-5a67-0a9a-d6b952f1bb0b,Abhinav Valada,https://www.linkedin.com/in/avalada/,1,1
Platypus,11c45d6c-71a4-5a67-0a9a-d6b952f1bb0b,Christopher Tomaszewski,https://www.linkedin.com/in/christomaszewski/,1,1
Small Door,11c58dbf-dd75-4f33-943e-ad295327c20b,Florent Peyre,http://www.linkedin.com/in/florentpeyre,1,1
Small Door,11c58dbf-dd75-4f33-943e-ad295327c20b,Josh Guttman,http://www.linkedin.com/in/joshguttman,1,1
Securonix,11e16e03-201e-7559-d1ba-120ae849dcb9,Tanuj Gulati,https://www.linkedin.com/in/tanujgulati/,1,1
Fuzzy,124596e3-f1a8-1870-56e6-e49842ff1a1a,Eric Palm,https://www.linkedin.com/in/ericmpalm/,1,1
Fuzzy,124596e3-f1a8-1870-56e6-e49842ff1a1a,Zubin Bhettay,https://www.linkedin.com/in/zubinbhettay/,1,1
Workit Health,12d1b893-6c91-3335-52a7-6fda72139022,Lisa McLaughlin,https://www.linkedin.com/in/lmclaug,1,1
Workit Health,12d1b893-6c91-3335-52a7-6fda72139022,Robin McIntosh,https://www.linkedin.com/in/robin-mcintosh/,1,1
Shiver Entertainment,12dc8ff0-dd67-31e5-9820-0a56b727e3dc,Jason Andersen,https://www.linkedin.com/in/jasondeananderson,1,1
Shiver Entertainment,12dc8ff0-dd67-31e5-9820-0a56b727e3dc,John Osvald,http://www.linkedin.com/pub/john-w-osvald/1/384/740/en,1,1
Shiver Entertainment,12dc8ff0-dd67-31e5-9820-0a56b727e3dc,John Schappert,https://www.linkedin.com/in/john-schappert-6bb816,1,1
Brigade,12faf60b-ab55-0cad-c7d1-74798a85f8d3,James Windon,https://www.linkedin.com/in/windon,1,1
Brigade,12faf60b-ab55-0cad-c7d1-74798a85f8d3,Jason Putorti,http://www.linkedin.com/in/putorti,1,1
