organization_name,startup_uuid,founder_name,linkedin_url,is_scrapped,is_scrapped_profile
SaveUp,0088aa9f-4f51-e8b4-c084-a62fb7241076,Sammy Shreibati,http://www.linkedin.com/pub/sammy-shreibati/2/a34/395,1,0
Tigera,009d8978-b302-c183-ead8-66993a5952ca,Alex Pollitt,https://www.linkedin.com/in/alexpollitt,1,0
Tigera,009d8978-b302-c183-ead8-66993a5952ca,Andrew Randall,http://www.linkedin.com/in/AndrewRandall,1,0
Tigera,009d8978-b302-c183-ead8-66993a5952ca,Christopher Liljenstolpe,https://www.linkedin.com/in/liljenstolpe,1,0
Swing Education,00affa05-6c41-a982-003d-b3da26ca063b,Asha Visweswaran,https://www.linkedin.com/in/ashavisweswaran,1,0
Swing Education,00affa05-6c41-a982-003d-b3da26ca063b,Mike Teng,https://www.linkedin.com/in/mpteng/,1,0
Lumere,00c45e8e-d324-4a33-bcff-9ed7ecd22514,Eric Meizlish,https://www.linkedin.com/in/ericmeizlish,1,0
Lumere,00c45e8e-d324-4a33-bcff-9ed7ecd22514,Hani Elias,http://www.linkedin.com/in/hanielias,1,0
Lumere,00c45e8e-d324-4a33-bcff-9ed7ecd22514,William Danford,https://www.linkedin.com/in/will-danford-aab44b1,1,0
Udacity,00d85dac-7a9d-ed45-7f53-1bcac9c7b6f9,David Stavens,http://www.linkedin.com/in/davidstavens,1,0
Udacity,00d85dac-7a9d-ed45-7f53-1bcac9c7b6f9,Mike Sokolsky,https://www.linkedin.com/in/mike-sokolsky,1,0
Udacity,00d85dac-7a9d-ed45-7f53-1bcac9c7b6f9,Sebastian Thrun,https://www.linkedin.com/in/sebastian-thrun-59a0b273,1,0
Karat,00edd45f-dda8-65ab-ede7-bf4f97ac5d3e,Jeffrey Spector,https://www.linkedin.com/in/jeffrey-spector,1,0
Karat,00edd45f-dda8-65ab-ede7-bf4f97ac5d3e,Mohit Bhende,https://www.linkedin.com/in/mohit-bhende-4358b2/,1,0
Sentient Technologies,0104b004-f68f-b66d-1d6b-10e4ff8dec57,Adam Cheyer,https://www.linkedin.com/in/adamcheyer,1,0
Sentient Technologies,0104b004-f68f-b66d-1d6b-10e4ff8dec57,Antoine Blondeau,https://www.linkedin.com/in/antoineblondeau,1,0
Sentient Technologies,0104b004-f68f-b66d-1d6b-10e4ff8dec57,Babak Hodjat,https://www.linkedin.com/in/babakhodjat/,1,0
Sentient Technologies,0104b004-f68f-b66d-1d6b-10e4ff8dec57,Jeff Holman,https://www.linkedin.com/in/jeffholman/,1,0
Sentient Technologies,0104b004-f68f-b66d-1d6b-10e4ff8dec57,Peter Harrigan,https://www.linkedin.com/in/peterharrigan/,1,0
Owlet Baby Care,0208e998-7b79-491a-1d5b-ab38c595d30a,Jacob Colvin,http://www.linkedin.com/pub/jacob-colvin/20/a49/255,1,0
Owlet Baby Care,0208e998-7b79-491a-1d5b-ab38c595d30a,Jordan Monroe,https://www.linkedin.com/in/jomonroe/,1,0
Owlet Baby Care,0208e998-7b79-491a-1d5b-ab38c595d30a,Zack Bomsta,https://www.linkedin.com/in/zack-bomsta-32b31534,1,0
Ripple Foods,020de179-6ab7-d33b-7931-50c2f3a943a9,Adam Lowry,https://www.linkedin.com/in/adam-lowry-113111,1,0
Ripple Foods,020de179-6ab7-d33b-7931-50c2f3a943a9,Neil Renninger,https://www.linkedin.com/in/neil-renninger-722a204/,1,0
"Zebit, Inc.",0220ac1d-dfdc-b140-bde7-18778600549f,Marc Schneider,http://www.linkedin.com/in/marcschneider2008,1,0
"Zebit, Inc.",0220ac1d-dfdc-b140-bde7-18778600549f,Michael Thiemann,http://www.linkedin.com/pub/michael-thiemann/47/a44/390,1,0
MyClean,0221c552-410b-249f-7254-c50ea4a34b47,Justin Geller,https://www.linkedin.com/in/justin-geller-a528222a,1,0
MyClean,0221c552-410b-249f-7254-c50ea4a34b47,Michael Scharf,https://www.linkedin.com/in/mscharf1,1,0
MyClean,0221c552-410b-249f-7254-c50ea4a34b47,Mike Russell,https://www.linkedin.com/in/michael-russell-a8ba544,1,0
Ticketfly,0232d017-6383-449a-f2b4-b5a965ae4aed,Andrew Dreskin,https://www.linkedin.com/pub/andrew-dreskin/14/474/959,1,0
Ticketfly,0232d017-6383-449a-f2b4-b5a965ae4aed,Dan Teree,http://www.linkedin.com/in/danteree,1,0
Sefaira,023dc02a-e990-5ad1-f539-17e9ef039288,Mads Jensen,http://www.linkedin.com/in/madsjensen,1,0
Sefaira,023dc02a-e990-5ad1-f539-17e9ef039288,Peter Krebs,http://www.linkedin.com/in/peterkrebs,1,0
Thistle,0262e1ac-8b4e-e0c8-7151-420fc64b4475,Ashwin Cheriyan,https://www.linkedin.com/in/ashwin-cheriyan-3324137,1,0
Thistle,0262e1ac-8b4e-e0c8-7151-420fc64b4475,Sheel Mohnot,http://www.linkedin.com/in/smohnot,1,0
Thistle,0262e1ac-8b4e-e0c8-7151-420fc64b4475,Shiri Avnery,https://www.linkedin.com/in/shiri-avnery-8432a465,1,0
Kukui,0268df38-cebe-19e8-9f07-35e86f7013f9,Ian Utile,http://www.linkedin.com/in/ianutile,1,0
Bugcrowd,02984842-e612-158b-cba1-efca41eacd29,Casey Ellis,http://www.linkedin.com/in/caseyjohnellis,1,0
Bugcrowd,02984842-e612-158b-cba1-efca41eacd29,Chris Raethke,http://www.linkedin.com/in/chrisraethke,1,0
Bugcrowd,02984842-e612-158b-cba1-efca41eacd29,Sergei Belokamen,https://www.linkedin.com/in/sergb/,1,0
Feathr,02bbbdb6-ac28-109f-6331-46f23609b3f6,Aidan Augustin,http://www.linkedin.com/in/aidanaugustin,1,0
Feathr,02bbbdb6-ac28-109f-6331-46f23609b3f6,Aleksander Levental,https://www.linkedin.com/in/alevental/,1,0
Feathr,02bbbdb6-ac28-109f-6331-46f23609b3f6,Neal Ormsbee,http://www.linkedin.com/pub/neal-ormsbee/37/a30/46,1,0
Motif,02c6c841-a03a-79ed-9b19-87bb3998ff82,Hardeep Walia,https://www.linkedin.com/in/hardeepw,1,0
Motif,02c6c841-a03a-79ed-9b19-87bb3998ff82,Tariq Hilaly,https://www.linkedin.com/in/tariqhilaly,1,0
Doctor On Demand,02ccc89c-e7b8-3e32-c868-a637bd5851fb,Adam Jackson,http://www.linkedin.com/in/ajackson,1,0
Doctor On Demand,02ccc89c-e7b8-3e32-c868-a637bd5851fb,Jay McGraw,https://www.linkedin.com/in/jay-mcgraw-4b82a136,1,0
Wappier,03074845-906e-d19b-3a00-9a0164b074a9,Alex Moukas,https://www.linkedin.com/in/moukas,1,0
Wappier,03074845-906e-d19b-3a00-9a0164b074a9,Demetri Tsirlis,https://www.linkedin.com/in/dtsirlis,1,0
"PERI, Inc.",03250db5-e3b0-bb01-11a0-9fb340c9ed3c,Michael Hsu,https://www.linkedin.com/in/michaelhsu,1,0
Triplemint,03293860-eee2-4343-e7de-089b314d1ccc,David Walker,http://www.linkedin.com/in/davidwalker4,1,0
Triplemint,03293860-eee2-4343-e7de-089b314d1ccc,Philip Lang,https://www.linkedin.com/in/philip-lang-7037599/,1,0
Survios,035af49d-809b-bcde-bfc8-22822877d22b,Alexander Silkin,https://www.linkedin.com/in/alexander-silkin-957b8386,1,0
Survios,035af49d-809b-bcde-bfc8-22822877d22b,James Iliff,https://www.linkedin.com/pub/james-iliff/15/480/2a2,1,0
Survios,035af49d-809b-bcde-bfc8-22822877d22b,Nathan Burba,https://www.linkedin.com/in/burba,1,0
RapidSOS,03919082-40af-7d19-de9c-fd319257fe58,Michael Martin,https://www.linkedin.com/in/michaelmartin/,1,0
RapidSOS,03919082-40af-7d19-de9c-fd319257fe58,Nick Horelik,https://www.linkedin.com/in/nhorelik/,1,0
Eightfold,039bbc22-1fae-4b11-8caf-705e3d09291e,Ashutosh Garg,https://www.linkedin.com/in/ashutoshgarg893,1,0
Eightfold,039bbc22-1fae-4b11-8caf-705e3d09291e,Varun Kacholia,https://www.linkedin.com/in/varunkacholia/,1,0
SHIFT,03ad5802-a9da-9871-3620-f0fb6c962a9e,Clark Landry,http://www.linkedin.com/in/clarklandry,1,0
SHIFT,03ad5802-a9da-9871-3620-f0fb6c962a9e,James Borow,https://www.linkedin.com/in/jamesborow,1,0
"Laicos, Inc.",03db198a-5311-b432-bf83-233bd9bc4b66,Kyle Matthews,https://www.linkedin.com/in/kyleryanmatthews,1,0
"Laicos, Inc.",03db198a-5311-b432-bf83-233bd9bc4b66,Ryan Negri,http://www.linkedin.com/in/negri,1,0
Talent Rover,03dc8ac7-7084-eeac-2d89-72e316e424ae,Brandon Metcalf,https://www.linkedin.com/in/metcalf,1,0
Talent Rover,03dc8ac7-7084-eeac-2d89-72e316e424ae,Kent Gray,https://www.linkedin.com/in/graykent,1,0
SmartPath Financial Wellness,03dd4d1a-9015-25d6-3f24-0e0a201ff501,Alok Deshpande,https://www.linkedin.com/in/alokdeshpande,1,0
SmartPath Financial Wellness,03dd4d1a-9015-25d6-3f24-0e0a201ff501,Jon Pokrzyk,https://www.linkedin.com/in/jon-pokrzyk-a19ba06,1,0
SmartPath Financial Wellness,03dd4d1a-9015-25d6-3f24-0e0a201ff501,Stuart Lawder,https://www.linkedin.com/in/stuartlawder,1,0
CoPromote,03e221bb-7d79-0a18-774c-753092a1f9a2,Bill Cromie,http://www.linkedin.com/in/billcromie,1,0
CoPromote,03e221bb-7d79-0a18-774c-753092a1f9a2,Mike More,https://www.linkedin.com/in/plagood/,1,0
Latch,03e88186-96c0-f71f-1c02-531799c17f09,Brian Jones,https://www.linkedin.com/in/brian-jones-4601431b/,1,0
Latch,03e88186-96c0-f71f-1c02-531799c17f09,Luke Schoenfelder,https://www.linkedin.com/in/lukeschoenfelder/,1,0
Latch,03e88186-96c0-f71f-1c02-531799c17f09,Thomas Meyerhoffer,https://www.linkedin.com/in/meyerhoffer/,1,0
Vertoe,04058cc9-08a6-48fb-8abf-1bf3dc4237bd,Neha Kesarwani,https://www.linkedin.com/in/neha-kesarwani-2b485013/,1,0
Vertoe,04058cc9-08a6-48fb-8abf-1bf3dc4237bd,Sid Khattri,https://www.linkedin.com/in/sidkhattri/,1,0
TVPage,045a5047-0662-8916-dfcb-748a92082643,Allon Caidar,https://www.linkedin.com/in/alloncaidar,1,0
TVPage,045a5047-0662-8916-dfcb-748a92082643,Lior Kuyer,https://www.linkedin.com/in/lior-kuyer-1911b83/,1,0
TVPage,045a5047-0662-8916-dfcb-748a92082643,Matt Babineau,https://www.linkedin.com/in/matt-babineau-732b2430,1,0
Uhana,048af546-5488-9d37-0542-7bfb70a4665b,Aditya Gudipati,https://www.linkedin.com/in/aditya-gudipati-16078571,1,0
Uhana,048af546-5488-9d37-0542-7bfb70a4665b,Manu Bansal,https://www.linkedin.com/in/manukmrbansal,1,0
Uhana,048af546-5488-9d37-0542-7bfb70a4665b,Rakesh Misra,https://www.linkedin.com/in/rakesh-misra-b5912317,1,0
Uhana,048af546-5488-9d37-0542-7bfb70a4665b,Sachin Katti,https://www.linkedin.com/in/sachin-katti-72777943,1,0
Malauzai Software,04ca02a6-3008-3ecf-7d52-7a37e2050f5f,Daniel Piangerelli,https://www.linkedin.com/in/danielpiangerelli,1,0
Malauzai Software,04ca02a6-3008-3ecf-7d52-7a37e2050f5f,Robb Gaynor,https://www.linkedin.com/in/robb-gaynor-95b2081,1,0
Malauzai Software,04ca02a6-3008-3ecf-7d52-7a37e2050f5f,Tom Shen,https://www.linkedin.com/in/shentom,1,0
Outreach,04cccacb-54be-b7c3-2300-b6b9e557831b,Andrew Kinzer,http://www.linkedin.com/in/superkinz,1,0
Outreach,04cccacb-54be-b7c3-2300-b6b9e557831b,Gordon Hempton,http://www.linkedin.com/in/ghempton,1,0
Outreach,04cccacb-54be-b7c3-2300-b6b9e557831b,Manny Medina,https://www.linkedin.com/in/medinism/,1,0
Outreach,04cccacb-54be-b7c3-2300-b6b9e557831b,Wes Hather,http://www.linkedin.com/in/whather,1,0
OZY Media,04d21419-5420-e35f-7165-67dd6d2109fc,Carlos Watson,https://www.linkedin.com/in/carlos-watson-a038553/,1,0
OZY Media,04d21419-5420-e35f-7165-67dd6d2109fc,Louise Rogers,https://www.linkedin.com/in/louiserogerstsl,1,0
Instaclustr,04dccd65-0d1a-11ce-ff4d-5a0178a8f58e,Adam Zegelin,https://www.linkedin.com/in/adam-zegelin-08414939,1,0
Instaclustr,04dccd65-0d1a-11ce-ff4d-5a0178a8f58e,Ben Bromhead,https://au.linkedin.com/in/benbromhead,1,0
Instaclustr,04dccd65-0d1a-11ce-ff4d-5a0178a8f58e,Doug Stuart,https://www.linkedin.com/in/djstuart,1,0
Instaclustr,04dccd65-0d1a-11ce-ff4d-5a0178a8f58e,Peter Lilley,https://www.linkedin.com/in/plilley,1,0
Bidgely,04f0e4e0-8f6f-ca03-09ec-e945ad7179fe,Abhay Gupta,https://www.linkedin.com/in/abhaygup/,1,0
Bidgely,04f0e4e0-8f6f-ca03-09ec-e945ad7179fe,Vivek Garud,http://www.linkedin.com/in/vgarud,1,0
Fivetran,04f3819f-c640-b2fc-f11b-16d30c3bb9d1,George Fraser,https://www.linkedin.com/in/george-fraser-a0219230,1,0
Fivetran,04f3819f-c640-b2fc-f11b-16d30c3bb9d1,Taylor Brown,https://www.linkedin.com/in/taylorwcbrown/,1,0
Tapiture,05289e00-48a6-a67b-afc8-01b3ccd11b61,John Ellis,http://www.linkedin.com/in/jellis3,1,0
Tapiture,05289e00-48a6-a67b-afc8-01b3ccd11b61,John Resig,https://www.linkedin.com/in/john-resig-50b221185,1,0
Tapiture,05289e00-48a6-a67b-afc8-01b3ccd11b61,Leo Resig,https://www.linkedin.com/in/leo-resig,1,0
Myki,052a77f7-2839-3dbd-3960-70090fc7a42c,Antoine Vincent Jebara,https://www.linkedin.com/in/antoine-vincent-jebara-a9171255/,1,0
Myki,052a77f7-2839-3dbd-3960-70090fc7a42c,Priscilla Elora Sharuk,http://lb.linkedin.com/pub/priscilla-elora-sharuk/33/307/993,1,0
Social High Rise,052c4819-cd63-80f0-30af-0f27b4f5152d,Andrew March,https://www.linkedin.com/in/andrewhmarch,1,0
Social High Rise,052c4819-cd63-80f0-30af-0f27b4f5152d,Mark Sorenson,http://www.linkedin.com/in/markjsorenson,1,0
Blackbird Technologies,052cdfa0-817c-342b-3143-87a9fc574e74,Wendy Verlander,https://www.linkedin.com/in/wendy-verlander-9a27341/,1,0
Bytemark,0541207f-e851-67f4-71d7-3ab73aa16012,Greg Valyer,https://www.linkedin.com/in/valyer,1,0
Bytemark,0541207f-e851-67f4-71d7-3ab73aa16012,Nick Ihm,http://www.linkedin.com/in/nickihm,1,0
VisitDays,055e4552-7a04-cb66-a087-03ba97d44c83,Michael Moore,https://www.linkedin.com/in/michaeledmoore,1,0
VisitDays,055e4552-7a04-cb66-a087-03ba97d44c83,Sujoy Roy,http://www.linkedin.com/in/sujoyroy,1,0
360 Payments,0565d67c-caad-4aa6-a947-f3f1badbe244,David Quintana,https://www.linkedin.com/in/david-quintana-69805892/,1,0
360 Payments,0565d67c-caad-4aa6-a947-f3f1badbe244,Lisa Coyle,https://www.linkedin.com/in/lisacoyle18/,1,0
Volare Systems,058b4b42-9556-4bd0-90c4-ea21dbbcb701,Darien Wilson,https://www.linkedin.com/in/darienwilson,1,0
Volare Systems,058b4b42-9556-4bd0-90c4-ea21dbbcb701,Joe Wilson,https://www.linkedin.com/in/joewilson0,1,0
LookBooker,05a9355c-26e0-6fc6-65e1-9ab4b387031d,Giorgia Rossi,http://www.linkedin.com/pub/giorgia-rossi/75/168/290,1,0
LookBooker,05a9355c-26e0-6fc6-65e1-9ab4b387031d,Renee Robbie,http://au.linkedin.com/pub/renee-robbie/8/115/b4b,1,0
University Beyond,05addefd-726f-40a3-f2f4-47f123bddce3,Brendan Weinstein,https://www.linkedin.com/in/brendanweinstein,1,0
University Beyond,05addefd-726f-40a3-f2f4-47f123bddce3,Doug Messer,https://www.linkedin.com/in/dougmesser,1,0
University Beyond,05addefd-726f-40a3-f2f4-47f123bddce3,Michael Spitalieri,https://www.linkedin.com/in/michael-spitalieri,1,0
University Beyond,05addefd-726f-40a3-f2f4-47f123bddce3,Rich Anand,https://www.linkedin.com/in/richanand1,1,0
Agent IQ,05becba9-204a-ab05-aa69-0a622bdd9b86,Craig Davis,https://www.linkedin.com/in/cradav/,1,0
Agent IQ,05becba9-204a-ab05-aa69-0a622bdd9b86,Slaven Bilac,https://www.linkedin.com/in/slaven-bilac-9977972/,1,0
PetWell Partners,05cb22df-72b7-e9e4-45f1-524a2e21821a,David Strauss,https://www.linkedin.com/in/david-strauss-61326a22,1,0
BeatBox Beverages,05d8fec1-b6e0-4964-42bb-071f89985ada,Aimy Steadman,https://www.linkedin.com/in/aimysteadman,1,0
BeatBox Beverages,05d8fec1-b6e0-4964-42bb-071f89985ada,Brad Schultz,https://www.linkedin.com/in/bradorbradley,1,0
BeatBox Beverages,05d8fec1-b6e0-4964-42bb-071f89985ada,Jason Schieck,https://www.linkedin.com/in/jasonschieck,1,0
BeatBox Beverages,05d8fec1-b6e0-4964-42bb-071f89985ada,Justin Fenchel,https://www.linkedin.com/in/justin-fenchel-36944bb/,1,0
One Brand Marketing,05e14ac6-405b-4ff8-9c83-daecc8ea6c92,Brian Cheaney,https://www.linkedin.com/in/bchea/,1,0
One Brand Marketing,05e14ac6-405b-4ff8-9c83-daecc8ea6c92,Jake Fassnacht,https://www.linkedin.com/in/jake-fassnacht-90943815/,1,0
Industrious,05e1e90f-dc69-da1c-1ef7-1158bf65e800,Jamie Hodari,https://www.linkedin.com/in/jamie-hodari-4397897,1,0
Industrious,05e1e90f-dc69-da1c-1ef7-1158bf65e800,Justin Stewart,https://www.linkedin.com/in/justin-stewart-0627a14,1,0
Industrious,05e1e90f-dc69-da1c-1ef7-1158bf65e800,Philip Tadros,https://www.linkedin.com/in/philiptadros/,1,0
Status Labs,06255830-b7c0-acdd-00ae-47351ef08a73,Darius Fisher,https://www.linkedin.com/in/dariusfisher,1,0
Status Labs,06255830-b7c0-acdd-00ae-47351ef08a73,Jesse Boskoff,http://www.linkedin.com/in/jesseboskoff,1,0
Status Labs,06255830-b7c0-acdd-00ae-47351ef08a73,Jordan French,https://www.linkedin.com/in/jordanfrench1,1,0
The Daily Dot,0625786d-d88a-f39e-ad3c-be3d7802cdba,Josh Jones-Dilworth,https://www.linkedin.com/in/joshjonesdilworth,1,0
The Daily Dot,0625786d-d88a-f39e-ad3c-be3d7802cdba,Nova Spivack,http://www.linkedin.com/in/novaspivack,1,0
The Daily Dot,0625786d-d88a-f39e-ad3c-be3d7802cdba,Zach Richardson,http://www.linkedin.com/in/jzachr,1,0
Windsor Circle,06491a3e-399e-c6af-c7a2-8f8b363cfbb2,Brad McGinity,https://www.linkedin.com/in/mcginity,1,0
Windsor Circle,06491a3e-399e-c6af-c7a2-8f8b363cfbb2,Chris Humphres,https://www.linkedin.com/in/chumphres,1,0
Windsor Circle,06491a3e-399e-c6af-c7a2-8f8b363cfbb2,Scot Catlin,https://www.linkedin.com/in/scotcatlin,1,0
2ULaundry,06585e67-25d0-8d49-0d93-aa6b0a435f86,Alex Smereczniak,https://www.linkedin.com/in/alex-smereczniak-40310329/,1,0
2ULaundry,06585e67-25d0-8d49-0d93-aa6b0a435f86,Dan D'Aquisto,https://www.linkedin.com/in/daquisto,1,0
Everfest.com,067c7c27-9b9a-9b71-5029-b2fbfac8d43f,Jay Manickam,https://www.linkedin.com/in/jaymanickam/,1,0
Everfest.com,067c7c27-9b9a-9b71-5029-b2fbfac8d43f,Paul Cross,https://www.linkedin.com/in/pcprofile/,1,0
Magnet Systems,06805ebd-e371-7c10-309f-d26e534629ac,Alfred Chuang,https://www.linkedin.com/in/alchuang,1,0
Magnet Systems,06805ebd-e371-7c10-309f-d26e534629ac,Brad Reiter,https://www.linkedin.com/in/reiterbrad,1,0
Magnet Systems,06805ebd-e371-7c10-309f-d26e534629ac,Renee Barton,https://www.linkedin.com/in/renee-barton-8a237/,1,0
Magnet Systems,06805ebd-e371-7c10-309f-d26e534629ac,Tom Ku,https://www.linkedin.com/in/tom-ku-a0a10b3,1,0
Snappy Gifts,068a7939-e99c-4f39-2cca-1396cbeae6a5,Hani Goldstein,https://www.linkedin.com/in/hani-goldstein-998609aa,1,0
Malwarebytes,06913207-db0b-5fad-3ba2-8333aefc6c0a,Bruce Harrison,http://www.linkedin.com/in/bruceharrisonjr,1,0
Malwarebytes,06913207-db0b-5fad-3ba2-8333aefc6c0a,Doug Swanson,https://www.linkedin.com/in/doswanson,1,0
Malwarebytes,06913207-db0b-5fad-3ba2-8333aefc6c0a,Marcin Kleczynski,http://www.linkedin.com/in/marcinkleczynski,1,0
Malwarebytes,06913207-db0b-5fad-3ba2-8333aefc6c0a,Marcus Chung,http://www.linkedin.com/in/marcuschung,1,0
Avanan,06c029fa-eea1-598a-d3cc-4e98b849776e,Gil Friedrich,https://www.linkedin.com/in/gilfriedrich,1,0
Avanan,06c029fa-eea1-598a-d3cc-4e98b849776e,Michael Landewe,https://www.linkedin.com/in/michael-landewe-6aa501b0/,1,0
Avanan,06c029fa-eea1-598a-d3cc-4e98b849776e,Roy Rotem,https://www.linkedin.com/in/roy-rotem-b4a59,1,0
aro,07254e6b-d1cc-4353-8a73-15e257881a20,Gabriela Trueba,https://www.linkedin.com/in/gabriela-trueba-29192a66/,1,0
TechCanary,07358b46-52b9-f2ab-99c9-bafecb3d6b91,Christopher Phillips,https://www.linkedin.com/in/christopher-phillips-pmp-5b22725/,1,0
TechCanary,07358b46-52b9-f2ab-99c9-bafecb3d6b91,Reid Holzworth,https://www.linkedin.com/in/reidholzworth/,1,0
Honorlock,073cad79-6046-50f0-8c7e-1f79936236a6,Adam Roth,https://www.linkedin.com/in/rothexecutive/,1,0
Honorlock,073cad79-6046-50f0-8c7e-1f79936236a6,Elena Soboleva,https://www.linkedin.com/in/elena-soboleva-a7a78050/,1,0
Quantela,076f1e1c-480f-05b8-238c-b52079f60d17,Prakash Dantuluri,https://www.linkedin.com/in/prakashdantuluri,1,0
Quantela,076f1e1c-480f-05b8-238c-b52079f60d17,Raju Indukuri,https://www.linkedin.com/in/raju-indukuri-16838017,1,0
Quantela,076f1e1c-480f-05b8-238c-b52079f60d17,Sridhar Gadhi,https://www.linkedin.com/in/sridhar-gadhi-78085916/,1,0
Funraise,07831f49-3301-5304-2022-6c1277d8675d,Jason Swenski,https://www.linkedin.com/in/jswenski/,1,0
Funraise,07831f49-3301-5304-2022-6c1277d8675d,Justin Wheeler,https://www.linkedin.com/in/wheelerjustin/,1,0
Funraise,07831f49-3301-5304-2022-6c1277d8675d,Tony Sasso,https://www.linkedin.com/in/tony-sasso-a9398a13a/,1,0
Ginkgo Bioworks,07a5b5ff-a151-f341-c4cd-084b7bfa3abe,Austin Che,https://www.linkedin.com/in/austinche/,1,0
Ginkgo Bioworks,07a5b5ff-a151-f341-c4cd-084b7bfa3abe,Barry Canton,https://www.linkedin.com/in/barry-canton-6826424/,1,0
Ginkgo Bioworks,07a5b5ff-a151-f341-c4cd-084b7bfa3abe,Jason Kelly,http://www.linkedin.com/in/jrkelly2,1,0
Ginkgo Bioworks,07a5b5ff-a151-f341-c4cd-084b7bfa3abe,Reshma Shetty,https://www.linkedin.com/in/rpshetty,1,0
Ginkgo Bioworks,07a5b5ff-a151-f341-c4cd-084b7bfa3abe,Tom Knight,https://www.linkedin.com/in/thomas-knight-95a48313,1,0
PeerIQ,07be09ce-f732-5394-1498-35f3856c52b6,Dan Long,https://www.linkedin.com/in/daniellong/,1,0
PeerIQ,07be09ce-f732-5394-1498-35f3856c52b6,Ram Ahluwalia,https://www.linkedin.com/in/ramahluwalia,1,0
PeerIQ,07be09ce-f732-5394-1498-35f3856c52b6,Robert Khedouri,https://www.linkedin.com/in/robertkhedouri,1,0
Ossic,07d98e61-b692-bfc9-43dd-c126ecbb3dd2,David Carr,https://www.linkedin.com/in/daveacarr,1,0
TaskRabbit,07e8bad7-909a-09fb-2584-a50c6a432aa0,Brian Leonard,https://www.linkedin.com/in/brianl429,1,0
TaskRabbit,07e8bad7-909a-09fb-2584-a50c6a432aa0,Kevin Busque,https://www.linkedin.com/in/kevinbusque,1,0
